FITB,4/23/2019,.63,.58999997,7.3000002,2019-03-11T16:00:00,2019-06-05T16:00:00
KMX,6/22/2018,1.33,1.24,7.4000001,2018-05-10T16:00:00,2018-08-06T16:00:00
NEE,4/23/2019,2.2,2.05,7.5,2019-03-11T16:00:00,2019-06-05T16:00:00
LIN,5/10/2019,1.6900001,1.5700001,7.5,2019-03-28T16:00:00,2019-06-24T16:00:00
MA,4/30/2019,1.78,1.66,7.5,2019-03-18T16:00:00,2019-06-12T16:00:00
CTAS,9/25/2018,1.9299999,1.8,7.5,2018-08-13T16:00:00,2018-11-06T16:00:00
MKC,3/26/2019,1.12,1.04,7.6999998,2019-02-11T16:00:00,2019-05-08T16:00:00
PEG,5/2/2019,1.08,1,7.6999998,2019-03-20T16:00:00,2019-06-14T16:00:00
CMA,4/16/2019,2.0799999,1.9299999,7.6999998,2019-03-05T16:00:00,2019-05-30T16:00:00
BLK,4/16/2019,6.6100001,6.1300001,7.8000002,2019-03-05T16:00:00,2019-05-30T16:00:00
EW,4/23/2019,1.3200001,1.22,7.8000002,2019-03-11T16:00:00,2019-06-05T16:00:00
AKAM,4/30/2019,1.1,1.02,7.9000001,2019-03-18T16:00:00,2019-06-12T16:00:00
ALGN,4/24/2019,.88999999,.82999998,7.9000001,2019-03-12T16:00:00,2019-06-06T16:00:00
KMB,4/22/2019,1.66,1.54,7.9000001,2019-03-08T16:00:00,2019-06-04T16:00:00
HRB,8/28/2018,-.72000003,-.77999997,7.9000001,2018-07-17T16:00:00,2018-10-10T16:00:00
ADP,10/31/2018,1.2,1.11,8,2018-09-19T16:00:00,2018-12-14T16:00:00
ALXN,4/25/2019,2.3900001,2.21,8.1000004,2019-03-13T16:00:00,2019-06-07T16:00:00
HST,5/1/2019,.47999999,.44,8.1000004,2019-03-19T16:00:00,2019-06-13T16:00:00
FBHS,4/24/2019,.63,.57999998,8.1000004,2019-03-12T16:00:00,2019-06-06T16:00:00
BAC,4/16/2019,.70999998,.66000003,8.1999998,2019-03-05T16:00:00,2019-05-30T16:00:00
AIZ,5/6/2019,2.3299999,2.1500001,8.1999998,2019-03-22T16:00:00,2019-06-18T16:00:00
JCI,2/1/2019,.25999999,.23999999,8.3000002,2018-12-18T16:00:00,2019-03-18T16:00:00
CTXS,4/24/2019,1.27,1.17,8.3000002,2019-03-12T16:00:00,2019-06-06T16:00:00
MCHP,8/9/2018,1.61,1.49,8.3000002,2018-06-27T16:00:00,2018-09-21T16:00:00
HSY,4/25/2019,1.59,1.47,8.3999996,2019-03-13T16:00:00,2019-06-07T16:00:00
EVRG,5/8/2019,.44,.41,8.3999996,2019-03-26T16:00:00,2019-06-20T16:00:00
DRI,9/20/2018,1.34,1.24,8.5,2018-08-08T16:00:00,2018-11-01T16:00:00
OMC,4/16/2019,1.17,1.08,8.5,2019-03-05T16:00:00,2019-05-30T16:00:00
WHR,4/22/2019,3.1099999,2.8599999,8.6000004,2019-03-08T16:00:00,2019-06-04T16:00:00
NUE,4/23/2019,1.63,1.5,8.6000004,2019-03-11T16:00:00,2019-06-05T16:00:00
ULTA,5/31/2018,2.7,2.48,8.8999996,2018-04-18T16:00:00,2018-07-13T16:00:00
DISCA,5/2/2019,.87,.80000001,9.3000002,2019-03-20T16:00:00,2019-06-14T16:00:00
PM,4/18/2019,1.09,1,9.3000002,2019-03-07T16:00:00,2019-06-03T16:00:00
PFG,4/25/2019,1.4299999,1.3099999,9.3000002,2019-03-13T16:00:00,2019-06-07T16:00:00
URI,4/17/2019,3.3099999,3.03,9.3000002,2019-03-06T16:00:00,2019-05-31T16:00:00
